kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;zuinigheidsclassificatie;maximum_ondersteunende_snelheid;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;type_gasinstallatie
01JSF5;Personenauto;AUDI;A3;20230717;20190502;stationwagen;GRIJS;Niet geregistreerd;4;1439;1539;20060329;20090804;Geen verstrekking in Open Data;Ja;4;4;;;;;M1;r. voorwielscherm;2006;;0.10;258;Nee;Nee;Nee;;2022;Geen oordeel;05;Ja;2023-07-17T00:00:00.000;2019-05-02T00:00:00.000;2006-03-29T00:00:00.000;2009-08-04T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;9311;5;2000;2006;;;;;;;;;;;;;;
01JSFH;Personenauto;AUDI;AUDI A3;20230413;20230202;hatchback;BLAUW;Niet geregistreerd;4;1110;1210;20020726;20020726;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;1695;0;0.06;250;Nee;Nee;Nee;2945;2023;Logisch;00;Ja;2023-04-13T00:00:00.000;2023-02-02T00:00:00.000;2002-07-26T00:00:00.000;2002-07-26T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;7030;5;1595;1695;600;1200;;;e1*98/14*0042*19;LBFQF1;FA41M034R8L60T4M;0;D;;;;;
01JSG4;Personenauto;AUDI;AUDI A4;20230425;20170707;sedan;ZWART;Niet geregistreerd;4;1440;1540;20090814;20090814;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2015;0;0.09;282;Nee;Nee;Nee;3585;2022;Logisch;00;Ja;2023-04-25T00:00:00.000;2017-07-07T00:00:00.000;2009-08-14T00:00:00.000;2009-08-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;10336;5;1984;2015;750;1500;47002;B8;e1*2001/116*0430*12;LCDNBF1;FAVW0030R8K617MGEM0;0;B;;;;;
01JSH1;Personenauto;AUDI;AUDI Q5;20231202;20171209;stationwagen;GRIJS;Niet geregistreerd;4;1715;1815;20081113;20090811;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2320;0;0.09;282;Nee;Nee;Nee;4405;2022;Geen oordeel;05;Ja;2023-12-02T00:00:00.000;2017-12-09T00:00:00.000;2008-11-13T00:00:00.000;2009-08-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;12114;5;1984;2320;750;2000;;8R;e1*2001/116*0473*00;XCDNCQ1;QD7B5017R8R707MG;0;C;;;;;
01JSK1;Personenauto;AUDI;AUDI A3;20230425;20150529;stationwagen;GRIJS;Niet geregistreerd;4;1160;1260;20090812;20090812;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. voorwielscherm;1745;0;0.06;258;Nee;Nee;Nee;2995;2022;Logisch;00;Ja;2023-04-25T00:00:00.000;2015-05-29T00:00:00.000;2009-08-12T00:00:00.000;2009-08-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;6131;5;1595;1745;630;1200;28204;8P;e1*2001/116*0217*24;ABSEF1;FM5AF006R8P600GGEM0;0;C;;;;;
01JSL7;Personenauto;AUDI;AUDI A6;20231027;20180203;stationwagen;GRIJS;Niet geregistreerd;4;1627;1727;20090813;20090813;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schutbord;2220;0;0.07;286;Nee;Nee;Nee;3630;2022;Geen oordeel;07;Ja;2023-10-27T00:00:00.000;2018-02-03T00:00:00.000;2009-08-13T00:00:00.000;2009-08-13T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;11728;5;1984;2220;750;1400;52535;4F;e1*2001/116*0254*22;ABPJF1;FM61X003R4F60S57MG;0;B;0.00;;;;G3 gasinstallatie
01JSL8;Personenauto;AUDI;AUDI A6;20230927;20180930;stationwagen;BLAUW;Niet geregistreerd;6;1765;1865;20090813;20090813;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schutbord;2420;0;0.11;286;Nee;Nee;Nee;4330;2022;Logisch;00;Ja;2023-09-27T00:00:00.000;2018-09-30T00:00:00.000;2009-08-13T00:00:00.000;2009-08-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20484;5;2995;2420;750;1900;77372;4F;e1*2001/116*0254*18;ACAJAQ1;QA69L159R4F90S57MG;0;D;;;;;
01JSRV;Personenauto;AUDI;AUDI A4 CABRIOLET;20220529;20211201;cabriolet;GRIJS;Niet geregistreerd;6;1615;1715;20020803;20020803;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. tegen schutbord onder motorkap;2120;0;0.07;266;Nee;Nee;Nee;3750;2021;Logisch;00;Ja;2022-05-29T00:00:00.000;2021-12-01T00:00:00.000;2002-08-03T00:00:00.000;2002-08-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;13385;4;2393;2120;750;1600;;;e1*98/14*0177*01;KBDVF1;FAVJG0R8H60Q;0;E;;;;;
01JSVD;Personenauto;AUDI;AUDI A6;20240216;20220930;sedan;ZWART;Niet geregistreerd;6;1615;1715;20020807;20020807;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;2190;0;0.07;276;Nee;Nee;Nee;4130;2023;Logisch;00;Ja;2024-02-16T00:00:00.000;2022-09-30T00:00:00.000;2002-08-07T00:00:00.000;2002-08-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;15240;5;2393;2190;750;1900;;;e1*98/14*0051*18;LBDVQ1;QA5VG0R99Q;0;F;;;;;
01JSXH;Personenauto;AUDI;AUDI TT;20240215;20190318;cabriolet;GRIJS;Niet geregistreerd;4;1285;1385;20000110;20020809;Geen verstrekking in Open Data;Ja;2;4;0;0;404;0;M1;r. tegen schutbord onder motorkap;1610;1;0.10;241;Nee;Nee;Nee;0;2022;Geen oordeel;05;Ja;2024-02-15T00:00:00.000;2019-03-18T00:00:00.000;2000-01-10T00:00:00.000;2002-08-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;11926;2;1781;1610;;;;;e1*98/14*0089*04;RAJQF1;FM52J036R8N60N;0;;;;;;
01JSZ1;Personenauto;AUDI;AUDI A3;20230608;20210717;stationwagen;ZWART;Niet geregistreerd;4;1285;1385;20090819;20090819;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. voorwielscherm;1870;0;0.07;258;Nee;Nee;Nee;3140;2022;Logisch;00;Ja;2023-06-08T00:00:00.000;2021-07-17T00:00:00.000;2009-08-19T00:00:00.000;2009-08-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;8307;5;1390;1870;690;1200;41019;8P;e1*2001/116*0217*24;SCAXCF1;FD7AM006R8P607MGEM0;0;A;;;;;
01JTNZ;Personenauto;AUDI;AUDI A3;20230827;20180418;hatchback;GRIJS;Niet geregistreerd;4;1110;1210;20020822;20020822;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;1695;0;0.06;250;Nee;Nee;Nee;2945;2022;Geen oordeel;07;Ja;2023-08-27T00:00:00.000;2018-04-18T00:00:00.000;2002-08-22T00:00:00.000;2002-08-22T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;7315;5;1595;1695;600;1200;;;e1*98/14*0042*19;LBFQF1;FA41M034R8L60T4M;0;D;;;;;
01JVDX;Personenauto;AUDI;AUDI A3;20230628;20221109;hatchback;ZWART;Niet geregistreerd;4;1065;1165;20020904;20020904;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;1650;0;0.06;250;Nee;Nee;Nee;2900;2022;Logisch;00;Ja;2023-06-28T00:00:00.000;2022-11-09T00:00:00.000;2002-09-04T00:00:00.000;2002-09-04T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5813;5;1595;1650;580;1200;;;e1*98/14*0042*18;LAVUF1;FM52K028R8L60T4L;0;C;;;;;
01JVGD;Personenauto;AUDI;AUDI A3;20230822;20200821;hatchback;GRIJS;Niet geregistreerd;4;1160;1260;20020906;20020906;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;1745;0;0.06;250;Nee;Nee;Nee;3095;2022;Onlogisch;04;Nee;2023-08-22T00:00:00.000;2020-08-21T00:00:00.000;2002-09-06T00:00:00.000;2002-09-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;7954;5;1896;1745;630;1300;;;e1*98/14*0042*19;LATDF1;FM52J060R8L60T2M;0;C;;;;;
01JVV7;Personenauto;AUDI;AUDI A3;20231108;20230103;stationwagen;BLAUW;Niet geregistreerd;4;1245;1345;20090910;20090910;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. voorwielscherm;1830;0;0.07;258;Nee;Nee;Nee;3080;2023;Logisch;00;Ja;2023-11-08T00:00:00.000;2023-01-03T00:00:00.000;2009-09-10T00:00:00.000;2009-09-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5904;5;1390;1830;670;1200;31465;8P;e1*2001/116*0217*25;ACAXCF1;FD7AM006R8P607MGEM0;0;A;;;;;
01JXD2;Personenauto;AUDI;AUDI A4;20231120;20160331;stationwagen;GRIJS;Niet geregistreerd;4;1465;1565;20090914;20090914;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2060;0;0.08;282;Nee;Nee;Nee;3630;2022;Logisch;00;Ja;2023-11-20T00:00:00.000;2016-03-31T00:00:00.000;2009-09-14T00:00:00.000;2009-09-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;10760;5;1984;2060;750;1500;50770;B8;e1*2001/116*0430*11;ACDNBF1;FM6B1004R8K617MG;0;A;;;;;
01JXD6;Personenauto;AUDI;AUDI Q5;20231203;20210313;stationwagen;ZWART;Niet geregistreerd;4;1715;1815;20080829;20090925;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2320;0;0.09;282;Nee;Nee;Nee;4405;2022;Geen oordeel;05;Ja;2023-12-03T00:00:00.000;2021-03-13T00:00:00.000;2008-08-29T00:00:00.000;2009-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;13226;5;1984;2320;750;2000;;8R;e1*2001/116*0473*00;XCDNCQ1;QD7B5017R8R207MG;0;C;;;;;
01JXJV;Personenauto;AUDI;AUDI TT;20190323;20190226;coupe;GRIJS;Niet geregistreerd;4;1215;1315;19990406;20030403;Geen verstrekking in Open Data;Nee;2;4;0;0;404;0;M1;r. tegen schutbord onder motorkap;1610;1;0.10;241;Nee;Ja;Nee;0;2019;Geen oordeel;05;Ja;2019-03-23T00:00:00.000;2019-02-26T00:00:00.000;1999-04-06T00:00:00.000;2003-04-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;9878;4;1781;1610;;;;;e1*98/14*0089*02;CAJQF1;FM52J036R92M;0;;;;;;
01JZK7;Personenauto;AUDI;AUDI A4;20230928;20221214;sedan;GRIJS;Niet geregistreerd;4;1440;1540;20090928;20090928;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2015;0;0.09;282;Nee;Nee;Nee;3585;2023;Logisch;00;Ja;2023-09-28T00:00:00.000;2022-12-14T00:00:00.000;2009-09-28T00:00:00.000;2009-09-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;12343;5;1984;2015;750;1500;54980;B8;e1*2001/116*0430*13;LCDNBF1;FAVW0030R8K617MGEM0;0;B;;;;;
01JZLS;Personenauto;AUDI;AUDI A3;20230804;20220830;hatchback;BLAUW;Niet geregistreerd;4;1195;1295;20021021;20021021;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;1780;0;0.08;250;Nee;Nee;Nee;3330;2022;Logisch;00;Ja;2023-08-04T00:00:00.000;2022-08-30T00:00:00.000;2002-10-21T00:00:00.000;2002-10-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;8469;5;1781;1780;640;1500;;;e1*98/14*0042*19;LAUMF1;FA59A008R8L60T4M;0;E;;;;;
01KBP2;Personenauto;AUDI;AUDI A4;20230617;20091009;sedan;GRIJS;Niet geregistreerd;4;1385;1485;20091009;20091009;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;1960;0;0.06;282;Nee;Nee;Nee;3330;2022;Logisch;00;Ja;2023-06-17T00:00:00.000;2009-10-09T00:00:00.000;2009-10-09T00:00:00.000;2009-10-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;7167;5;1798;1960;740;1300;34404;B8;e1*2001/116*0430*13;LCDHAF1;FM6B1001R8K607MGEM0;0;B;;;;;
01KBX6;Personenauto;AUDI;AUDI A5 CABRIOLET;20230616;20220618;cabriolet;BRUIN;Niet geregistreerd;4;1630;1730;20091013;20091013;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. schroefveerkoker;2155;0;0.09;276;Nee;Nee;Nee;3705;2022;Onlogisch;04;Ja;2023-06-16T00:00:00.000;2022-06-18T00:00:00.000;2009-10-13T00:00:00.000;2009-10-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;12226;4;1984;2155;750;1500;;B8;e1*2001/116*0430*13;KCDNCF1;FAVW0030R8F607MGEM0;0;B;0.00;;;;
01KDD2;Personenauto;AUDI;AUDI Q7;20200903;20200626;stationwagen;BLAUW;Niet geregistreerd;6;2300;2400;20070817;20091012;Geen verstrekking in Open Data;Nee;4;4;0;0;0;0;M1;r. in kofferruimte;3120;0;0.07;301;Nee;Nee;Nee;6420;2020;Geen oordeel;05;Nee;2020-09-03T00:00:00.000;2020-06-26T00:00:00.000;2007-08-17T00:00:00.000;2009-10-12T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;24110;7;2967;3120;750;3200;;;e1*2001/116*0350*03;XBUGQ1;QA69D052R4L907GGS7FS;0;F;;;;;
01KDH3;Personenauto;AUDI;AUDI A4;20231210;20180704;stationwagen;GRIJS;Niet geregistreerd;4;1445;1545;20091106;20091106;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2040;0;0.06;282;Nee;Nee;Nee;3410;2022;Logisch;00;Ja;2023-12-10T00:00:00.000;2018-07-04T00:00:00.000;2009-11-06T00:00:00.000;2009-11-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;8340;5;1798;2040;750;1300;39067;B8;e1*2001/116*0430*13;ACDHAF1;FM6B1001R8K607MGEM0;0;B;;;;;
01KDK2;Personenauto;AUDI;AUDI A5;20230612;20190930;hatchback;GRIJS;Niet geregistreerd;4;1590;1690;20091020;20091020;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2145;0;0.09;282;Nee;Nee;Nee;3875;2022;Logisch;00;Ja;2023-06-12T00:00:00.000;2019-09-30T00:00:00.000;2009-10-20T00:00:00.000;2009-10-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;16716;4;1984;2145;750;1700;72363;B8;e1*2001/116*0430*13;SCDNCQ1;QD7B5013R8S607MGEM0;0;B;0.00;;;;
01KDL5;Personenauto;AUDI;AUDI Q5;20240127;20190111;stationwagen;GRIJS;Niet geregistreerd;4;1715;1815;20090302;20091112;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2320;0;0.09;282;Nee;Nee;Nee;4405;2023;Geen oordeel;05;Ja;2024-01-27T00:00:00.000;2019-01-11T00:00:00.000;2009-03-02T00:00:00.000;2009-11-12T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;15364;5;1984;2320;750;2000;;8R;e1*2001/116*0473*01;XCDNCQ1;QD7B5017R8R207MG;0;C;;;;;
01KDN6;Personenauto;AUDI;AUDI A3;20230502;20200914;stationwagen;ZWART;Niet geregistreerd;4;1335;1435;20090722;20091015;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. op voorwielscherm onder motorkap;1920;0;0.07;258;Nee;Nee;Nee;3390;2022;Geen oordeel;05;Ja;2023-05-02T00:00:00.000;2020-09-14T00:00:00.000;2009-07-22T00:00:00.000;2009-10-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;12234;5;1968;1920;710;1400;;8P;e1*2001/116*0217*25;SCBABF1;FM62Q008R8P607MGEM0;0;C;;;;;
01KDS7;Personenauto;AUDI;AUDI A3;20231027;20200508;stationwagen;GRIJS;Niet geregistreerd;4;1285;1385;20091021;20091021;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. voorwielscherm;1870;0;0.07;258;Nee;Nee;Nee;3140;2022;Logisch;00;Nee;2023-10-27T00:00:00.000;2020-05-08T00:00:00.000;2009-10-21T00:00:00.000;2009-10-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;6833;5;1390;1870;690;1200;35159;8P;e1*2001/116*0217*25;SCAXCF1;FD7AM006R8P607MGEM0;0;A;;;;;
01KDX2;Personenauto;AUDI;AUDI S5;20230329;20190215;coupe;ZWART;Niet geregistreerd;8;1650;1750;20091024;20091024;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. schroefveerkoker;2175;0;0.15;276;Nee;Nee;Nee;4105;2022;Logisch;00;Ja;2023-03-29T00:00:00.000;2019-02-15T00:00:00.000;2009-10-24T00:00:00.000;2009-10-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;29077;4;4163;2175;750;1900;96877;B8;e1*2001/116*0430*13;CCAUAQ1;QA6B6005R8T800GGEM0;0;F;;;;;
01KFG2;Personenauto;AUDI;AUDI Q5;20230217;20190312;stationwagen;GRIJS;Niet geregistreerd;4;1705;1805;20090126;20100219;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. schroefveerkoker;2310;0;0.07;282;Nee;Nee;Nee;4395;2023;Geen oordeel;05;Ja;2023-02-17T00:00:00.000;2019-03-12T00:00:00.000;2009-01-26T00:00:00.000;2010-02-19T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;15405;5;1968;2310;750;2000;;8R;e1*2001/116*0473*01;XCAHAQ1;QM6B2016R8R707GG;0;C;;;;;
01KFK7;Personenauto;AUDI;AUDI S3;20231104;20221107;stationwagen;GRIJS;Niet geregistreerd;4;1470;1570;20091031;20091031;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. voorwielscherm;2055;0;0.12;258;Nee;Nee;Nee;0;2022;Logisch;00;Ja;2023-11-04T00:00:00.000;2022-11-07T00:00:00.000;2009-10-31T00:00:00.000;2009-10-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;14152;5;1984;2055;;;57706;8P;e1*2001/116*0217*25;SCDLAQ1;QM62Q023R8P817MGEM0;0;E;;;;;
01KFT8;Personenauto;AUDI;AUDI TT;20230322;20210327;cabriolet;GRIJS;Niet geregistreerd;4;1290;1390;20091030;20091030;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;midden tegen schutbord onder motorkap;1635;0;0.11;246;Nee;Nee;Nee;0;2022;Logisch;00;Ja;2023-03-22T00:00:00.000;2021-03-27T00:00:00.000;2009-10-30T00:00:00.000;2009-10-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;11404;2;1984;1635;;;47973;;e1*2001/116*0369*03;RBWAF1;FD62E016R8J60;0;D;;;;;
